loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
20000, 36 months,8.38,630.24,B,B1,< 1 year,RENT,146000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,9.67,Apr-2001,4.0,0.0,11347,62.7,12.0,w,Individual,1.0,0.0
20400, 60 months,8.39,417.46,B,B1,8 years,MORTGAGE,65000.0,Not Verified,May-2016,Fully Paid,debt_consolidation,28.03,Oct-2004,10.0,0.0,14268,22.0,27.0,w,Individual,3.0,0.0
13600, 36 months,10.49,441.97,B,B3,6 years,MORTGAGE,84000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,34.91,Jan-1999,15.0,0.0,18109,67.3,58.0,w,Individual,5.0,0.0
10000, 60 months,12.62,225.6,C,C1,2 years,RENT,58000.0,Verified,Dec-2017,Charged Off,credit_card,17.46,Jul-1982,7.0,0.0,19335,91.2,8.0,w,Individual,0.0,0.0
7000, 36 months,5.32,210.81,A,A1,10+ years,MORTGAGE,86000.0,Not Verified,Nov-2016,Fully Paid,debt_consolidation,3.85,Nov-1996,14.0,0.0,3032,5.8,23.0,w,Individual,2.0,0.0
7000, 36 months,6.39,214.2,A,A2,10+ years,RENT,38000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,24.26,Jul-2001,10.0,1.0,3620,30.7,31.0,w,Individual,0.0,1.0
7000, 36 months,8.18,219.94,B,B1,7 years,RENT,89000.0,Not Verified,May-2015,Charged Off,debt_consolidation,17.48,Jan-2001,14.0,0.0,3993,35.7,26.0,f,Individual,4.0,0.0
4400, 36 months,14.16,150.73,C,C2,< 1 year,MORTGAGE,35000.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,8.78,Nov-2004,8.0,0.0,11226,69.3,12.0,w,Individual,2.0,0.0
40000, 36 months,10.42,1298.59,B,B3,10+ years,RENT,93000.0,Verified,Oct-2017,Fully Paid,debt_consolidation,25.1,Sep-1994,7.0,0.0,9631,36.2,31.0,w,Individual,3.0,0.0
28000, 60 months,12.69,632.66,B,B5,6 years,OWN,75000.0,Verified,Feb-2012,Fully Paid,debt_consolidation,12.41,Dec-1999,10.0,0.0,17707,79.4,32.0,f,Individual,,0.0
15000, 60 months,28.72,473.58,F,F1,4 years,MORTGAGE,44208.0,Not Verified,Jun-2018,Fully Paid,house,35.8,Jan-1997,9.0,1.0,14836,74.9,36.0,w,Individual,6.0,1.0
20000, 36 months,14.33,686.77,C,C1,2 years,RENT,65000.0,Verified,Dec-2012,Fully Paid,credit_card,32.16,Aug-1994,7.0,0.0,30724,86.1,19.0,w,Individual,0.0,0.0
7750, 36 months,14.33,266.13,C,C1,5 years,MORTGAGE,62000.0,Verified,May-2013,Fully Paid,debt_consolidation,29.83,Jul-2003,17.0,0.0,4628,46.7,21.0,f,Individual,1.0,0.0
10000, 36 months,8.39,315.17,B,B1,,MORTGAGE,33600.0,Not Verified,Mar-2016,Charged Off,credit_card,4.03,Nov-1972,9.0,0.0,2555,17.9,26.0,w,Individual,4.0,0.0
10000, 60 months,15.99,243.13,C,C5,4 years,RENT,50000.0,Not Verified,Dec-2016,Fully Paid,debt_consolidation,18.7,Aug-2004,6.0,0.0,7903,30.4,18.0,w,Individual,0.0,0.0
8275, 36 months,24.08,325.0,F,F2,10+ years,RENT,91000.0,Verified,Mar-2014,Fully Paid,major_purchase,8.34,Mar-2004,10.0,0.0,7999,69.6,16.0,f,Individual,0.0,0.0
21600, 60 months,13.67,498.91,B,B5,< 1 year,MORTGAGE,100000.0,Verified,Nov-2013,Fully Paid,debt_consolidation,16.49,May-2004,8.0,0.0,12040,63.4,21.0,w,Individual,6.0,0.0
18825, 36 months,13.66,640.29,C,C3,,OWN,37692.6,Verified,Jan-2015,Fully Paid,debt_consolidation,18.05,Mar-1989,6.0,0.0,7297,64.6,23.0,f,Individual,1.0,0.0
6500, 36 months,7.49,202.17,A,A4,3 years,MORTGAGE,12000.0,Not Verified,Mar-2017,Fully Paid,debt_consolidation,34.36,Jan-1988,13.0,0.0,11451,16.9,31.0,w,Joint App,5.0,0.0
6375, 36 months,28.69,266.08,F,F1,10+ years,MORTGAGE,54500.0,Verified,Mar-2017,Charged Off,debt_consolidation,20.77,Oct-1995,13.0,2.0,20441,72.0,31.0,f,Individual,6.0,0.0
10000, 36 months,5.32,301.15,A,A1,10+ years,MORTGAGE,113000.0,Not Verified,Jun-2015,Fully Paid,credit_card,19.73,Feb-2002,12.0,0.0,29504,45.5,28.0,w,Individual,4.0,0.0
8400, 36 months,10.99,274.97,B,B4,5 years,RENT,49000.0,Source Verified,Aug-2016,Fully Paid,credit_card,5.85,Sep-2004,11.0,0.0,5571,16.7,17.0,w,Individual,0.0,0.0
6500, 36 months,17.57,233.6,D,D2,10+ years,RENT,70000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,13.58,Mar-2001,6.0,0.0,5989,50.8,13.0,w,Individual,0.0,0.0
28000, 36 months,7.89,876.0,A,A5,10+ years,OWN,150000.0,Not Verified,Aug-2015,Fully Paid,credit_card,16.02,Apr-1995,15.0,0.0,46582,29.2,27.0,f,Individual,5.0,0.0
15000, 36 months,6.24,457.97,A,A2,10+ years,MORTGAGE,35000.0,Not Verified,Aug-2015,Fully Paid,credit_card,7.3,Apr-2001,5.0,0.0,8448,44.0,16.0,f,Individual,2.0,0.0
5000, 36 months,12.99,168.45,C,C1,< 1 year,OWN,30000.0,Not Verified,Jun-2014,Fully Paid,debt_consolidation,24.52,Sep-2007,3.0,0.0,5331,87.0,3.0,f,Individual,0.0,0.0
6000, 36 months,13.66,204.08,C,C3,10+ years,MORTGAGE,32000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,37.36,Jan-1994,5.0,0.0,5428,77.5,10.0,w,Individual,3.0,0.0
10000, 36 months,8.9,317.54,A,A5,8 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,credit_card,7.24,Oct-2005,9.0,0.0,11628,79.1,12.0,f,Individual,,0.0
12000, 36 months,15.88,421.18,C,C4,7 years,RENT,50000.0,Verified,Aug-2013,Charged Off,credit_card,23.83,Jun-2001,5.0,0.0,13990,95.2,7.0,f,Individual,0.0,0.0
26000, 36 months,14.99,901.18,C,C5,10+ years,MORTGAGE,52000.0,Verified,Oct-2014,Fully Paid,debt_consolidation,13.09,Aug-1997,6.0,1.0,19116,74.4,23.0,f,Individual,1.0,0.0
20000, 36 months,19.03,733.43,D,D3,5 years,RENT,130000.0,Source Verified,Oct-2017,Charged Off,other,10.26,Nov-2011,13.0,0.0,24557,73.3,16.0,w,Individual,0.0,0.0
14500, 36 months,12.69,486.41,C,C2,10+ years,RENT,29000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,19.12,Nov-1992,12.0,1.0,8881,42.7,22.0,w,Individual,0.0,1.0
1500, 36 months,14.49,51.63,C,C4,10+ years,RENT,59000.0,Source Verified,Aug-2016,Fully Paid,vacation,6.9,Oct-1997,5.0,1.0,368,10.5,14.0,w,Individual,0.0,1.0
20000, 36 months,15.61,699.3,D,D1,10+ years,MORTGAGE,71000.0,Verified,May-2014,Fully Paid,debt_consolidation,23.36,Jul-1999,30.0,0.0,28604,50.1,63.0,w,Individual,1.0,0.0
12000, 60 months,24.99,352.15,F,F4,2 years,MORTGAGE,40000.0,Not Verified,Aug-2014,Charged Off,other,19.77,Nov-2003,21.0,0.0,29919,83.6,44.0,w,Individual,1.0,0.0
28000, 36 months,12.39,935.23,C,C1,10+ years,OWN,120000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,20.11,Mar-1996,13.0,1.0,7450,54.0,33.0,w,Individual,1.0,0.0
10000, 36 months,18.49,363.99,D,D2,< 1 year,RENT,39000.0,Not Verified,Jul-2012,Fully Paid,credit_card,20.33,Jul-2008,9.0,0.0,7655,43.2,10.0,f,Individual,0.0,0.0
7200, 36 months,10.64,234.5,B,B2,3 years,MORTGAGE,31000.0,Verified,Aug-2013,Charged Off,debt_consolidation,14.36,May-1998,6.0,0.0,7767,62.1,14.0,f,Individual,1.0,0.0
10000, 36 months,10.9,326.92,B,B4,4 years,MORTGAGE,145000.0,Source Verified,Apr-2018,Fully Paid,credit_card,11.35,Mar-1994,8.0,0.0,1519,3.6,11.0,w,Individual,0.0,0.0
28000, 36 months,6.49,858.05,A,A2,10+ years,OWN,98000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,14.08,May-2002,9.0,0.0,65724,71.5,15.0,w,Individual,5.0,0.0
23500, 36 months,9.75,755.53,B,B3,10+ years,MORTGAGE,75600.0,Verified,May-2016,Fully Paid,debt_consolidation,18.25,Dec-1999,9.0,0.0,23678,88.0,14.0,w,Individual,0.0,0.0
13000, 36 months,19.52,479.96,D,D4,10+ years,MORTGAGE,43000.0,Verified,Aug-2013,Charged Off,other,22.83,Mar-1994,6.0,0.0,120294,76.8,23.0,f,Individual,2.0,0.0
16000, 36 months,8.9,508.06,A,A5,10+ years,MORTGAGE,82000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,20.96,Apr-1992,9.0,0.0,24568,60.8,30.0,f,Individual,6.0,0.0
6000, 36 months,14.99,207.97,C,C4,,OWN,26000.0,Verified,Jan-2017,Fully Paid,debt_consolidation,18.01,May-2004,12.0,0.0,18846,48.7,29.0,w,Individual,2.0,0.0
20000, 36 months,9.8,643.47,B,B3,3 years,MORTGAGE,60000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,14.88,Jun-2005,20.0,0.0,12288,20.9,25.0,w,Individual,4.0,0.0
10000, 36 months,18.06,361.83,D,D2,4 years,MORTGAGE,40000.0,Source Verified,Dec-2017,Fully Paid,credit_card,18.84,Aug-2006,12.0,0.0,9829,72.8,16.0,w,Individual,1.0,0.0
13200, 36 months,10.91,431.59,B,B4,10+ years,RENT,72550.0,Source Verified,Jul-2017,Fully Paid,debt_consolidation,33.71,Nov-2005,10.0,0.0,41614,80.5,40.0,f,Individual,4.0,0.0
10000, 36 months,7.49,311.02,A,A4,2 years,MORTGAGE,57000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,7.31,Jul-1986,15.0,0.0,7319,27.4,44.0,w,Individual,7.0,0.0
6000, 36 months,7.49,186.61,A,A4,10+ years,MORTGAGE,70000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,6.41,Sep-1995,9.0,1.0,10779,55.3,16.0,w,Individual,4.0,1.0
20000, 36 months,8.39,630.34,B,B1,10+ years,MORTGAGE,59000.0,Source Verified,Feb-2016,Fully Paid,debt_consolidation,16.76,Nov-2008,5.0,1.0,12756,67.9,10.0,w,Individual,2.0,1.0
17000, 60 months,11.49,373.79,B,B4,10+ years,MORTGAGE,64800.0,Not Verified,Aug-2010,Fully Paid,credit_card,13.19,Oct-1983,15.0,0.0,23554,35.5,43.0,f,Individual,,0.0
15000, 36 months,14.64,517.34,C,C3,< 1 year,MORTGAGE,75000.0,Verified,Mar-2014,Charged Off,debt_consolidation,19.14,Feb-1999,20.0,0.0,24737,63.4,52.0,f,Individual,5.0,0.0
10900, 36 months,11.99,361.99,C,C1,< 1 year,RENT,56640.0,Verified,Dec-2015,Fully Paid,debt_consolidation,15.85,Jul-2007,6.0,0.0,10882,45.9,8.0,w,Individual,0.0,0.0
13000, 60 months,6.92,256.93,A,A4,10+ years,MORTGAGE,181000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,5.68,Mar-1997,9.0,0.0,6923,16.8,26.0,w,Individual,3.0,0.0
25000, 36 months,16.29,882.51,D,D1,4 years,OWN,75000.0,Verified,May-2016,Fully Paid,medical,12.35,Mar-2004,6.0,1.0,99,2.3,12.0,f,Individual,1.0,1.0
5000, 36 months,11.44,164.74,B,B4,5 years,MORTGAGE,80000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,12.3,Nov-2004,12.0,0.0,5075,29.3,21.0,w,Individual,2.0,0.0
12000, 36 months,8.18,377.04,B,B1,10+ years,MORTGAGE,60000.0,Verified,Oct-2015,Fully Paid,debt_consolidation,9.2,Sep-1998,15.0,2.0,11129,57.0,34.0,f,Individual,1.0,0.0
14000, 36 months,13.11,472.46,B,B4,3 years,MORTGAGE,60000.0,Not Verified,Aug-2012,Fully Paid,debt_consolidation,13.91,Jan-2002,8.0,0.0,6274,43.3,16.0,f,Individual,1.0,0.0
12350, 60 months,20.99,334.04,E,E4,8 years,RENT,42942.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,31.39,Jul-2006,5.0,0.0,14487,96.6,9.0,w,Individual,0.0,0.0
12000, 60 months,15.99,291.76,D,D2,10+ years,OWN,74000.0,Verified,Dec-2014,Fully Paid,debt_consolidation,26.17,Aug-1973,24.0,0.0,4428,11.2,60.0,w,Individual,4.0,0.0
17600, 36 months,11.14,577.37,B,B2,< 1 year,MORTGAGE,140000.0,Source Verified,Jun-2013,Fully Paid,credit_card,4.28,Nov-2001,12.0,0.0,13893,38.6,30.0,w,Individual,2.0,0.0
24000, 36 months,9.8,772.17,B,B3,4 years,MORTGAGE,70000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,22.82,Oct-2002,21.0,0.0,18703,70.3,39.0,w,Individual,1.0,0.0
10000, 36 months,9.67,321.13,B,B1,10+ years,MORTGAGE,85000.0,Verified,Nov-2013,Charged Off,debt_consolidation,25.92,Aug-1999,9.0,0.0,15780,58.0,36.0,w,Individual,2.0,0.0
6000, 36 months,12.85,201.74,B,B4,3 years,OWN,52000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,28.25,Mar-1997,12.0,0.0,12379,43.6,34.0,f,Individual,0.0,0.0
22400, 60 months,13.49,515.31,C,C2,10+ years,MORTGAGE,119000.0,Not Verified,Oct-2016,Charged Off,credit_card,23.22,Feb-1986,20.0,1.0,17669,51.5,47.0,f,Individual,4.0,1.0
14500, 60 months,24.08,417.81,F,F2,1 year,RENT,120000.0,Verified,Aug-2013,Charged Off,debt_consolidation,15.13,Oct-2006,11.0,0.0,7594,73.7,19.0,f,Individual,0.0,0.0
1750, 36 months,11.47,57.69,B,B5,,RENT,18780.0,Verified,Mar-2016,Charged Off,credit_card,21.02,Apr-1989,9.0,0.0,2056,14.2,28.0,w,Individual,2.0,0.0
8000, 36 months,10.56,260.25,B,B3,1 year,RENT,37500.0,Source Verified,Jun-2018,Fully Paid,major_purchase,23.23,Jan-2000,10.0,1.0,713,3.8,17.0,w,Individual,1.0,1.0
10000, 36 months,14.99,346.61,C,C5,8 years,RENT,45000.0,Not Verified,Feb-2015,Fully Paid,credit_card,23.58,May-2007,10.0,0.0,11243,62.8,19.0,w,Individual,0.0,0.0
15000, 36 months,10.99,491.01,B,B2,,MORTGAGE,45000.0,Verified,Mar-2014,Fully Paid,debt_consolidation,12.77,Sep-1998,6.0,0.0,769,9.9,18.0,w,Individual,2.0,0.0
14400, 36 months,10.78,469.94,B,B4,2 years,MORTGAGE,51000.0,Verified,Feb-2016,Fully Paid,credit_card,25.03,Aug-2003,25.0,0.0,14675,58.5,38.0,w,Individual,0.0,0.0
16000, 36 months,9.8,514.78,B,B3,,OWN,40000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,27.24,Jun-2003,25.0,0.0,28531,51.2,43.0,f,Individual,0.0,0.0
24700, 60 months,23.99,710.43,F,F3,10+ years,OWN,65000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,20.83,Oct-2000,20.0,1.0,6010,39.0,28.0,w,Individual,0.0,1.0
15000, 36 months,12.73,503.47,B,B5,5 years,OWN,38000.0,Source Verified,Oct-2018,Fully Paid,other,24.98,Dec-2013,12.0,0.0,505,1.7,13.0,w,Individual,0.0,0.0
21000, 36 months,14.49,722.74,C,C4,10+ years,MORTGAGE,102000.0,Verified,Aug-2014,Fully Paid,credit_card,16.33,Jun-1998,13.0,0.0,46725,60.8,17.0,f,Individual,2.0,0.0
7000, 36 months,8.39,220.62,B,B1,,MORTGAGE,88765.0,Source Verified,Apr-2016,Fully Paid,credit_card,19.27,Apr-1984,14.0,0.0,48440,79.5,28.0,w,Individual,3.0,0.0
12300, 36 months,18.55,448.08,D,D2,5 years,MORTGAGE,42000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,8.31,Jun-1994,8.0,1.0,5819,78.6,10.0,w,Individual,0.0,1.0
10000, 36 months,7.9,312.91,A,A4,5 years,MORTGAGE,82000.0,Source Verified,Nov-2013,Fully Paid,credit_card,12.41,Oct-2003,7.0,0.0,10263,85.5,12.0,w,Individual,2.0,0.0
11200, 60 months,13.99,260.55,C,C4,9 years,MORTGAGE,31500.0,Source Verified,Jun-2015,Fully Paid,credit_card,27.96,Oct-1985,14.0,1.0,11633,71.8,24.0,w,Individual,2.0,1.0
1800, 36 months,6.89,55.49,A,A3,10+ years,RENT,120000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,12.72,Jul-2004,8.0,0.0,13317,47.4,14.0,f,Individual,0.0,0.0
14275, 36 months,17.97,515.87,D,D4,10+ years,MORTGAGE,42000.0,Verified,Jan-2016,Fully Paid,debt_consolidation,32.37,Dec-2000,7.0,0.0,14781,76.2,18.0,w,Individual,1.0,0.0
15000, 36 months,6.68,460.97,A,A3,10+ years,RENT,175000.0,Not Verified,Apr-2015,Fully Paid,home_improvement,17.43,Oct-1997,11.0,0.0,27891,85.8,18.0,f,Individual,0.0,0.0
12000, 60 months,14.99,285.42,C,C4,1 year,RENT,60000.0,Not Verified,Dec-2016,Fully Paid,debt_consolidation,17.13,Oct-1999,6.0,0.0,5900,57.8,25.0,w,Individual,0.0,0.0
12600, 36 months,12.49,421.46,B,B5,4 years,RENT,30000.0,Source Verified,Jul-2014,Fully Paid,credit_card,18.36,Dec-1999,10.0,0.0,8544,38.1,25.0,w,Individual,0.0,0.0
15800, 60 months,30.84,519.37,G,G2,10+ years,MORTGAGE,52000.0,Verified,Nov-2016,Fully Paid,debt_consolidation,24.07,Jun-2002,10.0,0.0,7096,79.7,17.0,f,Individual,1.0,0.0
10000, 36 months,8.18,314.2,B,B1,4 years,RENT,87000.0,Source Verified,Feb-2015,Fully Paid,vacation,27.21,Aug-2005,15.0,0.0,12476,31.9,21.0,f,Individual,0.0,0.0
10000, 36 months,8.99,317.96,B,B1,3 years,RENT,60000.0,Not Verified,Sep-2016,Fully Paid,debt_consolidation,33.16,May-1997,22.0,0.0,18557,55.7,39.0,w,Individual,0.0,0.0
30000, 60 months,12.62,676.78,C,C1,< 1 year,RENT,30000.0,Verified,Sep-2017,Charged Off,debt_consolidation,19.71,Jun-2001,5.0,0.0,8089,57.8,7.0,w,Joint App,0.0,0.0
3000, 36 months,16.99,106.95,D,D3,,RENT,21000.0,Source Verified,Jun-2015,Fully Paid,other,4.69,Jan-2007,14.0,3.0,1430,6.1,19.0,f,Individual,0.0,0.0
6600, 36 months,13.67,224.52,B,B5,3 years,RENT,80000.0,Not Verified,Dec-2013,Fully Paid,car,17.61,Dec-1998,13.0,0.0,22339,77.0,32.0,w,Individual,4.0,0.0
5000, 36 months,11.14,164.03,B,B2,5 years,RENT,25000.0,Not Verified,Mar-2013,Fully Paid,credit_card,5.53,Jan-1996,4.0,0.0,4501,22.7,12.0,w,Individual,0.0,0.0
7475, 36 months,19.19,274.73,E,E3,2 years,RENT,20800.0,Verified,Jul-2015,Fully Paid,debt_consolidation,10.62,Oct-2009,6.0,0.0,6021,70.0,7.0,f,Individual,0.0,0.0
28625, 60 months,22.7,802.03,E,E5,10+ years,RENT,64000.0,Verified,Jul-2013,Charged Off,major_purchase,32.96,Dec-1992,11.0,0.0,26607,82.1,18.0,w,Individual,0.0,0.0
35000, 36 months,7.69,1091.78,A,A4,6 years,MORTGAGE,720000.0,Verified,Jul-2014,Fully Paid,home_improvement,2.41,Jul-2003,7.0,0.0,6231,0.0,28.0,w,Individual,2.0,0.0
10000, 36 months,12.99,336.9,C,C2,10+ years,MORTGAGE,110000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,14.16,Jul-2002,17.0,0.0,7833,22.6,44.0,f,Individual,2.0,0.0
35000, 36 months,17.27,1252.56,D,D2,3 years,RENT,80000.0,Verified,May-2016,Fully Paid,debt_consolidation,22.4,Jul-2004,7.0,0.0,16321,70.3,30.0,w,Individual,4.0,0.0
3000, 36 months,21.6,113.96,E,E3,1 year,OWN,34000.0,Source Verified,Jul-2013,Charged Off,moving,13.73,Dec-2000,5.0,0.0,1193,4.6,6.0,f,Individual,0.0,0.0
10000, 36 months,13.35,338.63,C,C2,,MORTGAGE,86000.0,Verified,Jul-2014,Fully Paid,home_improvement,16.2,Aug-2003,9.0,1.0,3619,63.5,30.0,f,Individual,3.0,1.0
8000, 36 months,16.99,285.19,D,D1,3 years,RENT,36196.0,Verified,Aug-2016,Fully Paid,debt_consolidation,5.5,Mar-2007,4.0,0.0,6977,76.7,4.0,w,Individual,0.0,0.0
15000, 60 months,15.61,361.67,D,D1,10+ years,MORTGAGE,75000.0,Not Verified,Jul-2014,Charged Off,home_improvement,21.07,Aug-1993,8.0,1.0,6058,43.6,25.0,w,Individual,5.0,1.0
23775, 60 months,15.61,573.25,D,D1,3 years,MORTGAGE,90000.0,Not Verified,Sep-2015,Fully Paid,debt_consolidation,26.19,Jul-2008,16.0,0.0,17014,42.3,23.0,w,Individual,1.0,0.0
8000, 36 months,19.99,297.27,D,D4,2 years,RENT,135000.0,Source Verified,Jul-2016,Fully Paid,debt_consolidation,20.4,Nov-2000,25.0,0.0,38070,57.3,52.0,f,Individual,5.0,0.0
17825, 36 months,11.55,588.23,B,B3,10+ years,MORTGAGE,80000.0,Verified,Sep-2013,Fully Paid,credit_card,15.29,Feb-1994,6.0,0.0,26984,82.6,13.0,f,Individual,3.0,0.0
28000, 36 months,7.89,876.0,A,A5,10+ years,RENT,96000.0,Source Verified,May-2015,Fully Paid,medical,17.49,May-2001,14.0,0.0,13532,30.4,19.0,w,Individual,0.0,0.0
19425, 36 months,15.41,677.29,D,D1,9 years,MORTGAGE,85000.0,Verified,Nov-2015,Charged Off,debt_consolidation,0.9,Sep-2004,21.0,0.0,91,0.2,48.0,w,Individual,0.0,0.0
6000, 36 months,6.49,183.87,A,A2,10+ years,MORTGAGE,82000.0,Not Verified,Jun-2014,Fully Paid,home_improvement,15.47,Jun-1999,6.0,0.0,95,1.9,16.0,w,Individual,2.0,0.0
11200, 60 months,8.99,232.44,B,B1,7 years,MORTGAGE,55000.0,Source Verified,Jul-2016,Fully Paid,debt_consolidation,14.4,Aug-2006,9.0,0.0,3161,6.5,17.0,w,Individual,2.0,0.0
12000, 36 months,11.14,393.67,B,B2,,RENT,70810.0,Verified,Dec-2012,Fully Paid,debt_consolidation,8.37,May-1988,9.0,0.0,26392,84.9,30.0,f,Individual,5.0,0.0
23800, 36 months,13.99,813.32,C,C3,10+ years,MORTGAGE,140000.0,Not Verified,Sep-2016,Fully Paid,other,15.0,Jun-1997,7.0,0.0,13262,98.2,25.0,w,Joint App,3.0,0.0
20000, 60 months,9.8,422.98,B,B3,2 years,RENT,80000.0,Not Verified,Dec-2015,Fully Paid,credit_card,16.8,Jun-1998,10.0,0.0,19454,50.5,31.0,w,Individual,5.0,0.0
35000, 60 months,18.99,907.73,D,D3,1 year,RENT,70000.0,Source Verified,Aug-2016,Fully Paid,credit_card,25.84,Mar-1995,11.0,0.0,20872,33.5,20.0,w,Individual,0.0,0.0
10800, 60 months,20.99,292.12,E,E4,< 1 year,RENT,26880.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,19.42,Dec-2005,10.0,0.0,4055,59.6,14.0,f,Individual,0.0,0.0
11875, 60 months,19.97,314.42,D,D5,10+ years,MORTGAGE,440000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,1.6,Feb-2002,9.0,0.0,5381,97.8,21.0,f,Individual,2.0,0.0
11175, 36 months,13.35,378.42,C,C2,10+ years,MORTGAGE,95000.0,Source Verified,Sep-2014,Charged Off,debt_consolidation,9.65,May-1994,8.0,1.0,2722,31.3,28.0,f,Individual,3.0,1.0
3600, 36 months,24.99,143.12,F,F3,,RENT,10000.0,Verified,Feb-2016,Charged Off,debt_consolidation,35.03,Jun-2012,8.0,0.0,10170,30.0,8.0,f,Individual,0.0,0.0
14000, 60 months,17.76,353.69,D,D1,< 1 year,MORTGAGE,110000.0,Source Verified,Nov-2013,Fully Paid,medical,12.62,Mar-1980,16.0,0.0,8471,30.0,38.0,f,Individual,6.0,0.0
15000, 60 months,10.99,326.07,B,B3,2 years,MORTGAGE,63000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,20.57,Nov-2001,9.0,0.0,3419,38.4,39.0,w,Individual,2.0,0.0
8000, 36 months,14.85,276.74,C,C5,2 years,RENT,39000.0,Source Verified,Jan-2016,Fully Paid,vacation,32.28,Oct-2010,14.0,0.0,1594,26.1,17.0,w,Individual,0.0,0.0
7500, 36 months,7.91,234.72,A,A5,10+ years,RENT,88000.0,Source Verified,Jan-2016,Charged Off,credit_card,22.46,Oct-2000,18.0,0.0,58877,60.6,43.0,w,Individual,0.0,0.0
9200, 36 months,14.49,316.63,C,C4,10+ years,MORTGAGE,35000.0,Not Verified,Aug-2014,Charged Off,debt_consolidation,19.99,Dec-2003,5.0,0.0,1946,14.2,21.0,w,Individual,1.0,0.0
7000, 36 months,7.9,219.04,A,A4,4 years,RENT,36000.0,Source Verified,Feb-2012,Fully Paid,debt_consolidation,13.77,Feb-1997,9.0,0.0,5400,48.9,18.0,f,Individual,,0.0
24000, 36 months,6.92,740.18,A,A4,10+ years,MORTGAGE,130000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,6.26,Feb-1995,4.0,0.0,21955,47.7,10.0,w,Individual,1.0,0.0
35000, 36 months,24.99,1391.41,E,E5,5 years,RENT,110000.0,Source Verified,May-2016,Charged Off,medical,11.9,Feb-2005,10.0,0.0,6210,22.3,29.0,f,Individual,0.0,0.0
26000, 60 months,7.97,526.82,A,A5,10+ years,MORTGAGE,66000.0,Not Verified,Oct-2017,Fully Paid,credit_card,20.31,Sep-2003,15.0,0.0,26574,38.1,48.0,w,Joint App,2.0,0.0
4800, 36 months,14.65,165.58,C,C5,3 years,RENT,40000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,18.6,Dec-2011,5.0,0.0,2243,37.4,6.0,w,Individual,0.0,0.0
10000, 36 months,9.99,322.63,B,B3,10+ years,MORTGAGE,85000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,4.55,Oct-1993,6.0,3.0,5945,37.6,10.0,w,Individual,2.0,1.0
18000, 60 months,21.0,486.97,E,E2,< 1 year,RENT,46800.0,Verified,Sep-2012,Charged Off,debt_consolidation,25.13,Dec-2000,15.0,0.0,5764,42.7,30.0,f,Individual,0.0,0.0
8000, 36 months,6.68,245.85,A,A3,4 years,MORTGAGE,149700.0,Verified,Apr-2015,Fully Paid,debt_consolidation,19.81,Dec-1999,26.0,0.0,39398,78.8,44.0,w,Individual,3.0,0.0
3000, 36 months,12.39,100.21,C,C1,10+ years,MORTGAGE,33000.0,Verified,Nov-2014,Fully Paid,car,22.11,Jun-1999,6.0,1.0,5639,28.9,8.0,f,Individual,0.0,1.0
23050, 60 months,16.29,564.09,D,D1,4 years,RENT,80000.0,Not Verified,Mar-2016,Fully Paid,debt_consolidation,23.34,Jun-2006,16.0,0.0,5924,16.0,34.0,w,Individual,1.0,0.0
7000, 36 months,13.33,236.98,C,C3,6 years,RENT,14000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,21.01,Apr-2001,5.0,0.0,6210,71.4,14.0,w,Individual,0.0,0.0
