loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,annual_inc,verification_status,loan_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,mort_acc_missing,credit_history_years,issue_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,emp_length_unknown
10000,1,13.98,232.58,2,12,2.0,35000.0,2,1,0.21166608452672023,11.52,13.0,0.0,6612,63.6,28.0,0.0,0.0,0,9.330595482546201,4.249144421629021,False,False,True,True,False,0
17000,0,9.17,541.95,1,6,10.0,80470.0,1,0,0.21166608452672023,22.23,18.0,0.0,14225,43.0,24.0,1.0,0.0,0,15.416837782340862,3.082819986310746,True,False,False,True,False,0
16000,0,18.99,586.42,3,17,7.0,60000.0,2,0,0.16351606805293006,20.21,11.0,0.0,10973,83.8,23.0,4.0,0.0,0,13.330595482546201,1.834360027378508,False,False,True,True,False,0
5000,0,12.99,168.45,2,10,1.0,33280.0,2,0,0.2222222222222222,20.52,12.0,0.0,7012,44.1,22.0,0.0,0.0,0,11.331964407939767,4.583162217659138,False,False,True,False,False,0
2100,0,12.21,69.97,1,9,1.0,10000.0,0,0,0.0,19.68,3.0,0.0,603,6.2,4.0,1.0,0.0,1,13.163586584531142,10.080766598220396,False,False,True,False,False,0
15800,1,16.99,392.59,3,17,8.0,44000.0,2,1,0.21166608452672023,25.61,8.0,0.0,10306,58.2,13.0,0.0,0.0,0,20.082135523613964,4.501026694045175,False,False,True,True,False,0
10000,0,16.02,351.67,2,14,7.0,52000.0,2,0,0.16981132075471697,10.94,22.0,0.0,6511,70.0,37.0,1.0,0.0,0,9.248459958932239,1.2484599589322383,True,False,False,True,False,0
19000,1,12.29,425.44,2,10,0.0,61000.0,0,0,0.21166608452672023,15.51,8.0,0.0,15012,32.5,23.0,2.0,0.0,0,21.415468856947296,3.912388774811773,True,False,False,True,False,0
20000,0,13.53,679.0,1,9,10.0,335000.0,1,0,0.21166608452672023,14.85,25.0,0.0,27585,45.5,62.0,8.0,0.0,0,26.414784394250514,5.08145106091718,True,False,False,False,False,0
13150,1,20.5,352.07,4,20,10.0,48000.0,1,1,0.21166608452672023,21.58,14.0,0.0,14093,58.2,28.0,0.0,0.0,0,16.83504449007529,4.996577686516085,False,False,True,False,False,0
6000,0,11.47,197.78,1,9,10.0,27000.0,1,0,0.2225705329153605,12.93,4.0,1.0,1862,27.4,14.0,0.0,1.0,0,15.912388774811772,2.9130732375085557,False,False,True,True,False,0
5000,0,19.53,184.63,3,19,10.0,57000.0,0,0,0.21166608452672023,12.65,6.0,0.0,1434,17.7,12.0,0.0,0.0,0,13.248459958932239,2.833675564681725,False,False,True,True,False,0
2000,0,13.49,67.87,2,11,10.0,85000.0,1,0,0.2222222222222222,17.27,8.0,0.0,19883,99.4,17.0,2.0,0.0,0,29.911019849418206,2.329911019849418,False,True,False,False,False,0
5200,0,8.24,163.53,1,5,0.0,44000.0,2,0,0.16351606805293006,19.83,11.0,0.0,5272,41.5,32.0,1.0,0.0,0,12.583162217659138,2.16290212183436,True,False,False,True,False,0
5000,0,7.89,156.43,0,4,10.0,94600.0,2,0,0.2225705329153605,8.06,8.0,0.0,5079,36.3,21.0,3.0,0.0,0,19.416837782340863,3.912388774811773,True,False,False,True,False,0
24000,0,12.99,808.54,2,11,1.0,121000.0,0,0,0.21166608452672023,27.39,20.0,0.0,4347,28.4,40.0,1.0,0.0,0,22.16290212183436,2.9130732375085557,True,False,False,True,False,0
24000,1,10.49,515.74,1,7,9.0,200000.0,2,0,0.16351606805293006,4.98,9.0,0.0,12476,55.0,38.0,4.0,0.0,0,42.666666666666664,3.997262149212868,False,False,True,False,False,0
12000,0,11.44,395.37,1,8,1.0,54000.0,0,0,0.16351606805293006,26.47,9.0,0.0,18840,82.6,19.0,0.0,0.0,0,22.080766598220396,3.997262149212868,False,False,True,True,False,0
12000,1,13.49,276.06,2,11,10.0,200000.0,2,0,0.21166608452672023,6.17,14.0,0.0,21964,32.3,27.0,2.0,0.0,0,10.414784394250514,1.834360027378508,True,False,False,True,False,0
20000,1,13.99,465.27,2,13,8.0,45000.0,2,0,0.21166608452672023,13.17,12.0,0.0,3455,29.5,27.0,0.0,0.0,0,12.996577686516085,3.4168377823408624,False,False,True,False,False,0
10000,0,8.9,317.54,0,4,0.0,89000.0,0,0,0.21166608452672023,14.59,11.0,0.0,7550,25.3,29.0,0.0,0.0,0,19.50171115674196,4.91170431211499,False,False,True,False,False,0
5000,0,12.29,166.77,2,10,10.0,54000.0,2,0,0.16351606805293006,6.07,10.0,0.0,10291,42.0,14.0,0.0,0.0,0,26.080766598220396,3.3319644079397674,True,False,False,True,False,0
10000,1,13.65,230.88,2,10,6.0,33000.0,2,1,0.16351606805293006,11.59,12.0,0.0,10103,40.4,21.0,0.0,0.0,0,13.330595482546201,4.7501711156741955,True,False,False,False,False,0
22250,1,13.11,507.51,1,8,10.0,46764.0,1,0,0.17096774193548386,18.19,4.0,0.0,0,0.0,32.0,2.0,0.0,0,18.32991101984942,6.581793292265571,True,False,False,False,False,1
10000,0,13.33,338.54,2,12,3.0,26000.0,2,1,0.21166608452672023,20.04,7.0,0.0,10133,64.5,12.0,2.0,0.0,0,29.415468856947296,3.583846680355921,False,False,True,True,False,0
10000,0,18.94,366.26,3,16,0.0,70000.0,2,0,0.21166608452672023,28.17,8.0,0.0,5187,92.6,11.0,1.0,0.0,0,7.501711156741957,0.33127994524298426,True,False,False,True,False,0
12000,0,15.1,416.58,2,11,0.0,60000.0,2,1,0.21166608452672023,16.92,20.0,1.0,7794,36.9,49.0,7.0,1.0,0,15.416837782340862,5.163586584531143,True,False,False,False,False,0
15000,0,10.15,485.07,1,6,10.0,77004.0,1,1,0.21166608452672023,25.53,14.0,1.0,14372,44.4,21.0,0.0,1.0,0,22.833675564681723,4.249144421629021,False,False,True,False,False,1
18000,1,18.45,461.5,3,16,10.0,60000.0,1,0,0.21166608452672023,23.44,9.0,0.0,65135,74.3,32.0,5.0,0.0,0,13.749486652977414,0.6680355920602327,True,False,False,True,False,0
8750,0,11.14,287.05,1,6,5.0,55000.0,0,0,0.21166608452672023,15.93,11.0,0.0,29086,42.3,25.0,1.0,0.0,0,19.33196440793977,6.414784394250513,True,False,False,False,False,0
6000,0,9.75,192.9,1,7,9.0,55000.0,0,0,0.16351606805293006,11.74,9.0,1.0,7734,40.5,16.0,0.0,1.0,0,22.32991101984942,2.74880219028063,False,False,True,True,False,0
20000,0,13.65,680.16,2,10,8.0,98000.0,2,0,0.16351606805293006,17.46,13.0,0.0,26477,64.3,42.0,5.0,0.0,0,17.415468856947296,4.8350444900752905,False,True,False,True,False,0
2000,0,11.44,65.9,1,8,3.0,70000.0,1,0,0.17096774193548386,12.24,10.0,0.0,15315,27.3,22.0,6.0,0.0,0,30.748802190280628,1.834360027378508,True,False,False,False,False,0
22400,0,10.99,733.25,1,8,10.0,110000.0,2,1,0.16351606805293006,21.49,15.0,0.0,28044,63.2,29.0,1.0,0.0,0,30.913073237508556,3.164955509924709,True,False,False,True,False,0
5000,0,10.15,161.69,1,6,0.0,84000.0,0,0,0.2225705329153605,18.64,14.0,0.0,23036,37.8,15.0,0.0,0.0,0,17.582477754962355,4.41615331964408,False,False,True,False,False,0
8000,0,15.58,279.61,3,17,10.0,45678.84,0,1,0.21166608452672023,12.01,6.0,1.0,6774,91.5,22.0,1.0,1.0,1,24.164271047227928,8.331279945242985,False,True,False,False,False,0
30000,0,18.99,1099.53,3,18,4.0,140000.0,2,0,0.1796875,12.42,11.0,0.0,1601,8.8,13.0,0.0,0.0,0,10.499657768651609,2.833675564681725,False,False,True,False,False,0
12000,0,16.59,425.39,3,16,10.0,65000.0,0,0,0.21166608452672023,26.59,10.0,0.0,10482,39.6,20.0,6.0,0.0,0,29.582477754962355,2.9979466119096507,True,False,False,False,False,0
5000,0,15.31,174.09,2,14,0.0,20000.0,2,0,0.2225705329153605,8.88,4.0,0.0,5264,59.8,6.0,0.0,0.0,0,6.247775496235455,2.74880219028063,False,False,True,True,False,0
10000,0,11.22,328.43,1,9,10.0,98000.0,2,0,0.21166608452672023,11.34,11.0,0.0,12503,86.2,28.0,9.0,0.0,0,19.33196440793977,3.082819986310746,True,False,False,True,False,0
30000,1,13.99,697.9,2,12,10.0,73710.0,2,1,0.21166608452672023,17.93,13.0,0.0,28197,43.6,28.0,4.0,0.0,0,16.416153319644078,1.834360027378508,True,False,False,True,False,0
4800,0,11.44,158.15,1,8,10.0,50000.0,0,0,0.16351606805293006,5.98,11.0,0.0,5176,28.4,31.0,2.0,0.0,0,20.331279945242983,4.164271047227926,True,False,False,True,False,0
3000,0,12.59,100.5,2,11,10.0,23000.0,2,0,0.21166608452672023,22.08,4.0,0.0,1918,36.2,9.0,0.0,0.0,0,14.581793292265571,3.082819986310746,True,False,False,True,False,0
16000,0,12.59,535.95,2,11,10.0,65000.0,2,1,0.21166608452672023,13.9,7.0,1.0,5740,56.0,7.0,0.0,0.0,0,19.33196440793977,3.082819986310746,False,False,True,True,False,0
24000,1,13.44,551.5,2,12,10.0,80000.0,2,0,0.21166608452672023,12.35,17.0,0.0,10871,46.5,38.0,1.0,0.0,0,18.414784394250514,3.082819986310746,True,False,False,True,False,0
1000,0,18.55,36.43,4,21,5.0,49000.0,1,1,0.17096774193548386,20.87,14.0,0.0,11125,66.2,32.0,1.0,0.0,0,16.331279945242983,3.249828884325804,True,False,False,True,False,0
15000,0,18.94,549.39,3,16,10.0,125000.0,0,0,0.21166608452672023,15.64,8.0,0.0,7040,84.8,20.0,2.0,0.0,0,18.833675564681723,0.24914442162902123,True,False,False,True,False,0
32000,0,26.3,1294.42,4,24,5.0,121000.0,2,1,0.21166608452672023,20.79,31.0,0.0,18426,48.4,50.0,6.0,0.0,0,14.833675564681725,1.5003422313483916,True,False,False,False,False,0
26425,1,14.65,623.81,2,14,10.0,82500.0,1,0,0.16351606805293006,37.53,21.0,0.0,43057,61.6,40.0,6.0,0.0,0,19.249828884325805,3.249828884325804,False,True,False,True,False,0
24000,0,6.92,740.18,0,3,10.0,130000.0,2,0,0.21166608452672023,13.61,18.0,0.0,17842,17.7,45.0,4.0,0.0,0,22.247775496235455,3.7508555783709787,True,False,False,False,False,0
12800,0,12.99,431.23,2,11,4.0,45000.0,1,1,0.21166608452672023,34.85,15.0,0.0,10259,77.7,36.0,0.0,0.0,0,17.415468856947296,3.997262149212868,False,False,True,False,False,0
6000,0,12.85,201.74,1,8,3.0,81000.0,1,0,0.17096774193548386,6.36,19.0,1.0,848,1.8,27.0,1.0,0.0,0,21.248459958932237,4.91170431211499,True,False,False,True,False,0
10000,0,10.91,326.97,1,8,1.0,50000.0,0,0,0.21166608452672023,14.26,9.0,0.0,5252,47.3,23.0,7.0,0.0,0,30.833675564681723,1.5824777549623545,False,True,False,True,False,0
3000,0,25.82,120.59,4,23,10.0,8400.0,1,1,0.21166608452672023,53.71,8.0,0.0,2512,41.9,20.0,0.0,0.0,0,14.499657768651609,1.2484599589322383,False,False,True,False,True,1
11100,0,13.11,374.6,1,8,10.0,32436.0,1,0,0.16351606805293006,32.93,10.0,0.0,36542,82.7,24.0,3.0,0.0,0,23.50171115674196,5.834360027378508,True,False,False,False,False,0
7800,0,10.75,254.44,1,8,3.0,54000.0,0,0,0.21166608452672023,25.67,15.0,0.0,2693,8.6,24.0,0.0,0.0,0,9.415468856947296,2.833675564681725,False,False,True,False,False,0
9000,0,7.21,278.76,0,2,8.0,77350.0,0,0,0.16351606805293006,12.52,3.0,0.0,7220,17.4,10.0,0.0,0.0,0,13.582477754962355,0.33127994524298426,False,False,True,True,False,0
14075,0,11.14,461.74,1,6,10.0,80000.0,0,0,0.21166608452672023,16.53,11.0,0.0,15301,82.3,20.0,1.0,0.0,0,19.835728952772072,5.9110198494182065,False,False,True,False,False,0
18000,0,13.59,611.62,2,11,10.0,90000.0,2,0,0.21166608452672023,33.01,15.0,0.0,19524,69.0,23.0,2.0,0.0,0,15.912388774811772,0.9117043121149897,True,False,False,True,False,0
14825,0,19.97,550.73,3,19,10.0,45000.0,1,0,0.16216216216216217,25.31,12.0,2.0,9530,37.5,18.0,0.0,0.0,0,25.3305954825462,4.996577686516085,False,False,True,False,False,0
32000,0,11.99,1062.71,1,9,3.0,155000.0,1,0,0.21166608452672023,20.11,15.0,0.0,24998,31.2,31.0,3.0,0.0,0,16.501026694045173,1.3305954825462012,False,False,True,True,False,0
8000,0,6.08,243.67,0,1,10.0,56000.0,1,0,0.2225705329153605,12.47,10.0,0.0,2336,5.0,27.0,2.0,0.0,0,25.08145106091718,0.9965776865160849,False,True,False,True,False,1
9500,0,6.62,291.69,0,1,2.0,87000.0,0,0,0.21166608452672023,19.39,17.0,0.0,10909,37.1,45.0,2.0,0.0,0,14.913073237508556,4.7501711156741955,True,False,False,False,False,0
4200,0,12.74,140.99,2,10,10.0,55000.0,0,0,0.2225705329153605,10.54,5.0,1.0,5488,55.0,18.0,0.0,1.0,0,16.83504449007529,1.834360027378508,False,False,True,True,False,0
10800,0,14.3,370.7,2,10,8.0,55000.0,0,0,0.16351606805293006,15.82,8.0,0.0,28794,76.6,14.0,2.0,0.0,0,18.913073237508556,5.163586584531143,True,False,False,True,False,0
11000,0,15.88,386.08,2,13,2.0,40000.0,1,0,0.21166608452672023,16.65,6.0,0.0,10783,83.6,15.0,0.0,0.0,0,18.414784394250514,5.415468856947296,False,False,True,False,False,0
7200,0,5.32,216.83,0,0,6.0,65000.0,0,0,0.16351606805293006,11.2,12.0,0.0,3779,7.1,15.0,0.0,0.0,0,27.50171115674196,3.249828884325804,False,False,True,True,False,0
20000,0,6.03,608.72,0,0,10.0,90000.0,2,0,0.16351606805293006,7.6,8.0,0.0,15536,60.7,23.0,5.0,0.0,0,22.16290212183436,4.41615331964408,True,False,False,False,False,0
15000,0,15.99,527.29,2,14,10.0,99000.0,2,1,0.21166608452672023,21.47,11.0,0.0,13188,77.6,24.0,3.0,0.0,0,14.499657768651609,1.6673511293634498,True,False,False,True,False,0
5500,0,5.31,165.61,0,0,1.0,48000.0,0,0,0.21166608452672023,19.01,10.0,0.0,4995,17.7,17.0,1.0,0.0,0,16.416153319644078,0.7501711156741958,True,False,False,True,False,0
16000,0,11.99,531.36,2,10,4.0,94000.0,2,0,0.21166608452672023,14.72,9.0,0.0,17255,90.8,13.0,2.0,0.0,0,16.331279945242983,3.082819986310746,True,False,False,True,False,0
18000,0,12.74,604.24,2,10,8.0,75000.0,2,1,0.21166608452672023,25.47,13.0,0.0,20131,51.4,37.0,0.0,0.0,0,13.749486652977414,1.9110198494182067,False,False,True,False,False,0
10000,0,9.17,318.79,1,5,8.0,54121.0,0,0,0.16351606805293006,10.16,8.0,0.0,14984,51.8,15.0,2.0,0.0,0,22.16290212183436,4.583162217659138,True,False,False,False,False,0
21000,1,14.27,491.58,2,11,8.0,64000.0,1,0,0.21166608452672023,11.27,8.0,0.0,19431,85.2,28.0,1.0,0.0,1,24.750171115674195,7.2498288843258045,True,False,False,False,False,0
26400,1,9.67,556.65,1,5,2.0,107000.0,2,0,0.21166608452672023,17.51,12.0,0.0,4936,17.4,21.0,3.0,0.0,0,29.248459958932237,4.91170431211499,False,True,False,True,False,0
24000,0,5.31,722.65,0,0,8.0,60000.0,0,0,0.21166608452672023,36.28,10.0,0.0,11100,22.7,27.0,3.0,0.0,0,16.750171115674195,0.7501711156741958,True,False,False,True,True,0
7200,0,11.49,237.4,1,9,0.0,60000.0,2,1,0.21166608452672023,21.54,10.0,0.0,1699,30.3,43.0,3.0,0.0,0,14.414784394250514,1.6673511293634498,False,False,True,True,False,0
15000,0,11.49,494.57,1,9,7.0,210000.0,2,0,0.21166608452672023,22.47,20.0,0.0,53998,59.3,35.0,0.0,0.0,0,24.996577686516083,2.16290212183436,False,False,True,True,False,0
6000,0,15.05,208.14,2,13,10.0,75000.0,1,0,0.16351606805293006,19.62,9.0,0.0,13163,43.9,26.0,3.0,0.0,0,18.666666666666668,1.6673511293634498,False,True,False,True,False,0
8000,0,5.32,240.92,0,0,10.0,70000.0,0,0,0.21166608452672023,19.6,9.0,0.0,43379,69.7,26.0,2.0,0.0,0,22.581793292265573,2.080766598220397,True,False,False,True,False,0
24000,0,9.17,765.1,1,6,8.0,100000.0,2,0,0.16351606805293006,19.64,13.0,0.0,28538,92.4,28.0,8.0,0.0,0,25.66735112936345,3.082819986310746,True,False,False,True,False,0
8000,0,10.99,261.88,1,8,1.0,55000.0,0,0,0.21166608452672023,10.26,8.0,0.0,4393,30.3,12.0,0.0,0.0,0,8.164271047227926,3.164955509924709,False,False,True,True,False,0
18000,1,14.16,420.33,2,11,2.0,50000.0,0,0,0.21166608452672023,23.16,16.0,0.0,17910,45.7,28.0,2.0,0.0,0,19.16495550992471,4.7501711156741955,True,False,False,False,False,0
25000,0,9.75,803.75,1,7,8.0,110000.0,2,0,0.16351606805293006,12.87,11.0,0.0,28188,87.5,16.0,1.0,0.0,0,14.247775496235455,2.74880219028063,True,False,False,False,False,0
8500,0,10.99,278.24,1,8,6.0,40000.0,2,0,0.16351606805293006,16.41,8.0,1.0,15837,73.3,20.0,2.0,0.0,0,22.99794661190965,3.249828884325804,True,False,False,True,False,0
9000,0,14.49,309.75,2,13,10.0,104000.0,2,0,0.2225705329153605,24.11,12.0,0.0,27032,74.1,34.0,5.0,0.0,0,18.833675564681723,4.6680355920602326,True,False,False,False,False,0
5600,0,18.24,203.13,3,19,3.0,45000.0,1,0,0.2225705329153605,13.04,17.0,0.0,6657,31.7,28.0,1.0,0.0,0,13.500342231348391,4.501026694045175,True,False,False,False,False,0
10000,1,14.49,235.24,2,13,10.0,71000.0,2,1,0.21166608452672023,12.81,12.0,0.0,10446,30.0,40.0,4.0,0.0,0,25.415468856947296,4.501026694045175,True,False,False,False,False,0
10000,1,17.09,249.01,3,15,5.0,70000.0,2,0,0.21166608452672023,17.69,8.0,0.0,25377,57.7,22.0,1.0,0.0,0,19.082819986310746,1.5824777549623545,False,False,True,True,False,0
10000,0,14.47,344.07,2,11,5.0,90000.0,2,0,0.17096774193548386,16.77,19.0,0.0,20794,75.9,44.0,6.0,0.0,0,54.997946611909654,4.996577686516085,True,False,False,False,False,0
15000,1,10.75,324.27,1,8,10.0,40000.0,2,1,0.16351606805293006,16.05,10.0,1.0,10675,53.4,21.0,0.0,1.0,0,24.750171115674195,2.74880219028063,False,False,True,True,False,0
25000,0,11.47,824.05,1,9,3.0,104000.0,2,0,0.16351606805293006,6.29,7.0,0.0,19910,85.5,11.0,0.0,0.0,0,21.749486652977414,2.5817932922655715,False,False,True,True,False,0
3825,0,14.65,131.95,2,12,10.0,21000.0,1,0,0.21166608452672023,24.91,4.0,0.0,7204,92.4,18.0,1.0,0.0,1,29.582477754962355,7.1649555099247095,False,True,False,False,False,1
3300,0,7.39,102.49,0,3,10.0,106000.0,2,1,0.6666666666666666,18.46,10.0,0.0,231904,6.9,22.0,4.0,0.0,0,32.082135523613964,2.5817932922655715,True,False,False,True,False,0
4675,0,12.12,155.55,1,7,2.0,35000.0,0,0,0.16351606805293006,8.88,11.0,0.0,12223,51.7,12.0,0.0,0.0,0,11.249828884325805,6.16290212183436,False,False,True,False,False,0
11200,1,13.99,260.55,2,12,2.0,66000.0,2,0,0.21166608452672023,21.09,8.0,0.0,9530,60.7,17.0,0.0,0.0,0,13.330595482546201,1.995893223819302,False,False,True,True,False,0
15000,0,9.99,483.94,1,7,10.0,48000.0,2,1,0.21166608452672023,14.59,10.0,0.0,18743,82.9,21.0,0.0,0.0,0,24.249144421629023,3.3319644079397674,False,False,True,True,False,0
20000,0,11.49,659.43,1,9,10.0,95000.0,0,0,0.21166608452672023,20.17,17.0,0.0,13978,26.0,36.0,6.0,0.0,0,28.996577686516083,1.834360027378508,True,False,False,True,False,0
12000,0,8.9,381.04,0,4,5.0,60000.0,0,0,0.16351606805293006,23.74,10.0,0.0,13600,60.2,31.0,3.0,0.0,0,19.50171115674196,6.16290212183436,False,False,True,True,False,0
30000,0,8.9,952.6,0,4,1.0,194000.0,2,0,0.17096774193548386,4.45,16.0,0.0,90441,59.2,47.0,10.0,0.0,0,16.66803559206023,6.329911019849418,True,False,False,False,False,0
21000,0,13.35,711.12,2,11,10.0,170000.0,2,0,0.21166608452672023,19.77,16.0,0.0,51697,67.5,42.0,7.0,0.0,0,31.583846680355922,4.249144421629021,True,False,False,True,False,0
18450,0,14.64,636.33,2,12,7.0,44000.0,0,0,0.21166608452672023,25.31,16.0,0.0,21590,43.2,26.0,0.0,0.0,0,22.748802190280628,4.6680355920602326,False,False,True,True,False,0
35000,0,13.18,1182.33,2,12,7.0,140000.0,1,1,0.21166608452672023,13.96,5.0,0.0,12508,80.7,10.0,1.0,0.0,0,23.249828884325805,3.164955509924709,False,True,False,False,False,0
4200,0,8.18,131.97,1,5,2.0,33000.0,0,0,0.21166608452672023,28.98,15.0,0.0,4808,52.3,37.0,0.0,0.0,0,17.415468856947296,3.7508555783709787,False,False,True,False,False,0
4000,0,10.75,130.49,1,8,10.0,43000.0,2,0,0.21166608452672023,15.57,5.0,0.0,5398,40.0,7.0,0.0,0.0,0,14.666666666666666,2.9130732375085557,False,False,True,True,False,0
23000,0,7.39,714.29,0,3,2.0,86000.0,1,0,0.21166608452672023,10.3,8.0,0.0,16617,71.0,16.0,2.0,0.0,0,11.668720054757015,2.74880219028063,True,False,False,True,False,0
8000,0,13.66,272.11,2,12,10.0,45000.0,2,1,0.21166608452672023,24.56,9.0,0.0,12137,48.0,21.0,1.0,0.0,0,17.08145106091718,3.997262149212868,True,False,False,True,False,0
5000,0,15.04,173.43,2,13,4.0,67000.0,2,0,0.2225705329153605,26.51,7.0,0.0,22696,79.1,11.0,0.0,0.0,0,7.912388774811773,0.6680355920602327,False,False,True,True,False,0
14600,1,21.15,396.22,4,21,10.0,43743.18,1,0,0.21166608452672023,12.59,6.0,2.0,4733,59.9,7.0,0.0,1.0,0,12.331279945242985,5.415468856947296,False,False,True,False,False,0
15000,0,12.12,499.08,1,7,5.0,38000.0,1,0,0.21166608452672023,15.73,6.0,0.0,17232,91.2,17.0,0.0,0.0,0,20.83504449007529,5.66735112936345,False,False,True,False,False,0
1200,0,14.99,41.6,2,14,7.0,78000.0,0,0,0.22972972972972974,20.66,13.0,0.0,10227,81.2,32.0,1.0,0.0,0,18.247775496235455,4.249144421629021,True,False,False,False,False,0
4000,0,12.99,134.76,2,10,2.0,26000.0,0,0,0.21166608452672023,15.56,9.0,0.0,7287,65.1,12.0,0.0,0.0,0,16.83504449007529,4.164271047227926,False,False,True,False,False,0
20000,0,16.59,708.99,3,15,10.0,68000.0,1,0,0.16351606805293006,26.93,11.0,0.0,29412,64.2,34.0,5.0,0.0,0,18.581793292265573,4.91170431211499,True,False,False,False,False,0
12000,1,11.99,266.88,2,10,0.0,70000.0,2,1,0.21166608452672023,15.96,12.0,0.0,18811,65.1,26.0,0.0,0.0,0,20.66803559206023,2.9130732375085557,False,False,True,True,False,0
8825,0,18.25,320.16,4,20,10.0,26000.0,1,0,0.21166608452672023,31.63,11.0,0.0,7226,60.2,26.0,1.0,0.0,0,22.581793292265573,3.4168377823408624,False,True,False,True,False,0
24000,0,5.32,722.76,0,0,10.0,300000.0,2,0,0.16351606805293006,15.84,13.0,0.0,75415,71.0,28.0,0.0,0.0,0,29.749486652977414,3.249828884325804,False,False,True,False,False,0
5000,0,15.05,173.45,2,13,4.0,114500.0,2,0,0.2222222222222222,5.48,8.0,0.0,12150,78.9,9.0,1.0,0.0,0,10.74880219028063,1.5003422313483916,True,False,False,True,False,0
13000,0,8.39,409.72,0,4,10.0,75582.0,2,0,0.21166608452672023,19.74,20.0,0.0,14328,44.5,32.0,1.0,0.0,0,15.912388774811772,4.501026694045175,True,False,False,False,False,0
15000,0,14.85,518.88,2,14,10.0,50000.0,1,0,0.2225705329153605,25.01,18.0,0.0,27408,42.7,25.0,0.0,0.0,0,23.50171115674196,2.9979466119096507,True,False,False,True,False,0
8800,0,17.27,314.93,2,14,4.0,34000.0,0,1,0.17096774193548386,9.39,6.0,0.0,6933,64.8,20.0,0.0,0.0,0,19.668720054757017,5.749486652977413,False,False,True,True,False,0
7000,0,9.8,225.22,1,7,3.0,50000.0,2,0,0.16351606805293006,6.63,13.0,1.0,4334,14.7,17.0,0.0,0.0,0,13.415468856947296,2.9979466119096507,True,False,False,True,False,0
24000,1,16.29,587.34,2,13,10.0,85000.0,2,0,0.21166608452672023,16.41,11.0,0.0,17803,69.5,24.0,1.0,0.0,0,17.415468856947296,6.080766598220397,True,False,False,False,False,0
11000,0,11.47,362.58,1,9,3.0,100000.0,0,0,0.16351606805293006,30.15,26.0,0.0,22014,21.9,52.0,4.0,0.0,0,23.835728952772072,2.833675564681725,True,False,False,True,False,0
11200,0,13.11,377.97,1,8,10.0,52000.0,2,0,0.21166608452672023,16.04,4.0,0.0,12791,69.5,10.0,0.0,0.0,0,15.997262149212867,6.581793292265571,False,False,True,False,False,0
10000,0,14.46,344.02,2,13,10.0,36000.0,0,1,0.21166608452672023,14.23,11.0,0.0,5132,45.0,21.0,0.0,0.0,0,23.750855578370977,2.9130732375085557,False,False,True,True,False,0
3575,0,16.99,127.45,3,17,3.0,25000.0,0,0,0.21166608452672023,12.48,7.0,0.0,9307,84.6,11.0,2.0,0.0,0,11.416837782340862,3.8357289527720737,True,False,False,False,False,0
20000,0,9.16,637.49,1,6,10.0,92000.0,0,1,0.21166608452672023,27.26,15.0,0.0,13004,30.6,26.0,3.0,0.0,0,33.582477754962355,2.74880219028063,True,False,False,False,False,1
4000,0,14.99,138.65,2,14,10.0,55000.0,1,0,0.21166608452672023,36.96,13.0,0.0,21887,95.2,41.0,6.0,0.0,0,20.164271047227928,4.249144421629021,True,False,False,False,False,0
4300,0,11.53,141.86,1,9,1.0,30000.0,0,0,0.21166608452672023,38.16,8.0,0.0,897,6.1,18.0,0.0,0.0,0,13.582477754962355,3.4168377823408624,False,False,True,False,False,0
12000,0,7.69,374.33,0,3,4.0,220000.0,1,0,0.17096774193548386,8.4,8.0,0.0,27112,82.2,15.0,2.0,0.0,0,17.415468856947296,4.331279945242985,True,False,False,False,False,0
11200,1,15.61,270.05,3,15,0.0,75000.0,1,0,0.21166608452672023,26.02,11.0,0.0,18255,55.0,35.0,2.0,0.0,0,28.583162217659137,3.668720054757016,True,False,False,False,False,0
